school name,school county,alat,alon
NA,NA,30.264796,-97.618423
NA,NA,30.28666,-97.76775
NA,NA,30.317086,-97.71893
NA,NA,30.289122,-97.721172
NA,NA,30.363732,-97.689814
NA,NA,30.317209,-97.899427
NA,NA,30.409355,-97.914463
NA,NA,30.339535,-97.787696
NA,NA,30.100091,-97.665403
NA,NA,30.127839,-97.61269
NA,NA,30.458884,-97.787038
NA,NA,30.376397,-97.769135
NA,NA,30.34784,-97.902445
NA,NA,30.121172,-97.825914
NA,NA,30.187178,-97.897759
NA,NA,30.437851,-97.829272
NA,NA,30.284515,-97.516888
NA,NA,30.341432,-97.552859
NA,NA,30.332778,-97.465889
NA,NA,30.451509,-97.764834
NA,NA,30.292531,-97.775513
NA,NA,30.356599,-97.964993
NA,NA,30.410045,-97.912006
NA,NA,30.555454,-97.811008
NA,NA,30.271879,-97.791665
NA,NA,30.442627,-97.818077
NA,NA,30.223989,-97.559386
NA,NA,30.246083,-97.780588
NA,NA,30.424519,-97.689879
NA,NA,30.416614,-97.739578
NA,NA,30.374134,-97.707227
NA,NA,30.33132,-97.785499
NA,NA,30.242594,-97.996355
NA,NA,30.218545,-97.900734
NA,NA,30.180761,-97.860325
NA,NA,30.503878,-97.622546
NA,NA,30.499073,-97.599201
NA,NA,30.267631,-97.801959
NA,NA,30.302562,-97.836782
NA,NA,30.295846,-97.46433
NA,NA,30.396851,-97.4895
NA,NA,30.414582,-97.876127
NA,NA,30.32838,-97.765886
NA,NA,30.328514,-97.974619
NA,NA,30.247655,-97.769386
NA,NA,30.310011,-97.834099
NA,NA,30.390344,-97.848604
NA,NA,30.345423,-97.874144
NA,NA,30.221469,-97.949055
NA,NA,30.423547,-97.73665
NA,NA,30.253904,-97.908035
NA,NA,30.28676,-97.662929
NA,NA,30.357665,-98.004981
NA,NA,30.542697,-97.701882
NA,NA,30.199842,-97.740581
NA,NA,30.220627,-97.70551
NA,NA,30.284686,-97.888978
NA,NA,30.43771,-97.805291
NA,NA,30.428814,-97.766079
NA,NA,30.317344,-97.672276
NA,NA,30.49432,-97.884703
NA,NA,30.382475,-97.827397
NA,NA,30.067305,-97.673481
NA,NA,30.391672,-97.978567
NA,NA,30.284695,-97.79741
NA,NA,30.447973,-97.813106
NA,NA,30.416505,-97.786889
NA,NA,30.473047,-97.635934
NA,NA,30.362057,-97.836646
NA,NA,30.227088,-97.86651
NA,NA,30.095345,-97.661416
NA,NA,30.493192,-97.894869
NA,NA,30.423913,-97.775831
NA,NA,30.492949,-97.911837
NA,NA,30.223122,-97.521123
NA,NA,30.264345,-97.461446
NA,NA,30.436122,-97.714026
NA,NA,30.322032,-97.718162
NA,NA,30.443425,-97.646926
NA,NA,30.370498,-97.989506
NA,NA,30.427315,-97.809318
NA,NA,30.026262,-97.67352
NA,NA,30.520611,-97.676004
NA,NA,30.216621,-97.988504
NA,NA,30.432635,-97.928915
NA,NA,30.223418,-97.628567
NA,NA,30.421009,-97.778291
NA,NA,30.362786,-97.847849
NA,NA,30.312029,-97.700193
NA,NA,30.490596,-97.766287
NA,NA,30.497265,-97.630789
NA,NA,30.323254,-97.745386
NA,NA,30.395168,-97.799117
NA,NA,30.206778,-97.77224
NA,NA,30.161709,-97.662998
NA,NA,30.521094,-97.859063
NA,NA,30.372143,-97.991259
NA,NA,30.246077,-97.828127
NA,NA,30.424015,-97.724331
NA,NA,30.161466,-97.835957
NA,NA,30.290538,-97.667526
NA,NA,30.407298,-97.484637
NA,NA,30.244024,-97.900208
NA,NA,30.276688,-97.684991
NA,NA,30.274292,-97.809066
NA,NA,30.439667,-97.767685
NA,NA,30.161347,-97.779118
NA,NA,30.441555,-97.680077
NA,NA,30.387788,-97.518898
NA,NA,30.548357,-97.822081
NA,NA,30.235826,-97.786934
NA,NA,30.342545,-97.869555
NA,NA,30.335864,-97.930201
NA,NA,30.436459,-97.630421
NA,NA,30.477608,-97.633354
NA,NA,30.337704,-97.847718
NA,NA,30.493736,-97.761005
NA,NA,30.377564,-97.913492
NA,NA,30.388001,-97.699902
NA,NA,30.201564,-97.826178
NA,NA,30.275193,-97.825977
NA,NA,30.329396,-97.796623
NA,NA,30.323586,-97.532705
NA,NA,30.281878,-97.787439
NA,NA,30.297976,-97.711885
NA,NA,30.477747,-97.575779
NA,NA,30.014257,-97.884448
NA,NA,30.314117,-97.669563
NA,NA,30.482427,-97.556506
NA,NA,30.374493,-97.706992
NA,NA,30.31321,-97.768573
NA,NA,30.433305,-97.662962
NA,NA,30.447823,-97.779203
NA,NA,30.394256,-97.483447
NA,NA,30.38946,-97.661087
NA,NA,30.265392,-97.543037
NA,NA,30.201889,-97.854092
NA,NA,30.361986,-97.950735
NA,NA,30.501253,-97.694816
NA,NA,30.221075,-97.77807
NA,NA,30.504577,-97.728093
NA,NA,30.397977,-97.48931
NA,NA,30.280774,-97.867474
NA,NA,30.175552,-97.613525
NA,NA,30.238759,-97.992337
NA,NA,30.336641,-97.788538
NA,NA,30.472395,-97.608643
NA,NA,30.309213,-97.900644
NA,NA,30.219419,-97.893392
NA,NA,30.527705,-97.645604
NA,NA,30.123472,-97.735564
NA,NA,30.123889,-97.740621
NA,NA,30.22017,-97.979004
NA,NA,30.301633,-97.503225
NA,NA,30.443187,-97.827339
NA,NA,30.199538,-97.851385
NA,NA,30.21729,-97.824804
NA,NA,30.209163,-97.801286
NA,NA,30.498828,-97.787914
NA,NA,30.180179,-97.825029
NA,NA,30.266416,-97.749031
NA,NA,30.342056,-97.918861
NA,NA,30.290014,-97.801055
NA,NA,30.343786,-97.818906
NA,NA,30.294078,-97.837927
NA,NA,30.268153,-97.861215
NA,NA,30.38332,-97.762598
NA,NA,30.2642,-97.805871
NA,NA,30.291664,-97.718697
NA,NA,30.433747,-97.873512
NA,NA,30.306372,-97.757381
NA,NA,30.331829,-97.926281
NA,NA,30.212323,-97.848221
NA,NA,30.246807,-97.551189
NA,NA,30.327242,-97.862692
NA,NA,30.212373,-97.880254
NA,NA,30.459959,-97.657897
NA,NA,30.326945,-97.680405
NA,NA,30.291371,-97.77038
NA,NA,30.327421,-97.846701
NA,NA,30.288797,-97.823029
NA,NA,30.345437,-97.805933
NA,NA,30.332872,-97.778509
NA,NA,30.305779,-97.698998
NA,NA,30.276342,-97.842175
NA,NA,30.471442,-97.633084
NA,NA,30.357033,-97.705478
NA,NA,30.213377,-97.479874
NA,NA,30.217047,-97.517271
NA,NA,30.250939,-97.744985
NA,NA,30.440483,-97.606892
NA,NA,30.158256,-97.648446
NA,NA,30.156082,-97.862309
NA,NA,30.383681,-97.746663
NA,NA,30.183491,-97.831098
NA,NA,30.198072,-97.781476
NA,NA,30.380524,-97.659331
NA,NA,30.452424,-97.570748
NA,NA,30.322447,-97.533404
NA,NA,30.241955,-97.824648
NA,NA,30.475082,-97.576203
NA,NA,30.332355,-97.563668
NA,NA,30.371157,-97.825968
NA,NA,30.441788,-97.81769
NA,NA,30.301172,-97.776289
NA,NA,30.156029,-97.498104
NA,NA,30.144946,-97.839692
NA,NA,30.235127,-97.806899
NA,NA,30.313715,-97.837536
NA,NA,30.205802,-97.80443
NA,NA,30.168532,-97.838816
NA,NA,30.49775,-97.850869
NA,NA,30.389807,-97.946283
NA,NA,30.290295,-97.932213
NA,NA,30.337805,-97.961273
NA,NA,30.309178,-97.896546
NA,NA,30.408158,-97.50995
NA,NA,30.29519,-97.847523
NA,NA,30.175957,-97.811021
NA,NA,30.344652,-97.766061
NA,NA,30.371941,-97.782374
NA,NA,30.450636,-97.794929
NA,NA,30.285193,-97.451721
NA,NA,30.208737,-97.544942
NA,NA,30.495432,-97.912539
NA,NA,30.228468,-97.868163
NA,NA,30.372485,-97.705067
NA,NA,30.375669,-97.989684
NA,NA,30.195673,-97.87532
NA,NA,30.224932,-97.626112
NA,NA,30.284391,-97.473698
NA,NA,30.390647,-97.689725
NA,NA,30.518934,-97.602845
NA,NA,30.214527,-97.876883
NA,NA,30.283671,-97.946479
NA,NA,29.996789,-97.808271
NA,NA,30.447788,-97.514883
NA,NA,30.168131,-97.800657
NA,NA,30.469656,-97.94769
NA,NA,30.446433,-97.769561
NA,NA,30.370947,-97.977068
NA,NA,30.40804,-97.682088
NA,NA,30.175552,-97.831449
NA,NA,30.15435,-97.596251
NA,NA,30.445625,-97.672041
NA,NA,30.460472,-97.581055
NA,NA,30.263066,-97.69988
NA,NA,30.303142,-97.731721
NA,NA,30.377966,-97.857034
NA,NA,30.262957,-97.567746
NA,NA,30.480269,-97.630463
NA,NA,30.359189,-97.752998
NA,NA,30.19274,-97.702025
NA,NA,30.288465,-97.764549
NA,NA,30.259694,-97.773648
NA,NA,30.416627,-97.752895
NA,NA,30.227911,-97.854811
NA,NA,30.47977,-97.884355
NA,NA,30.216713,-97.978443
NA,NA,30.206619,-97.740276
NA,NA,30.361672,-97.534747
NA,NA,30.517893,-97.698574
NA,NA,30.168096,-97.960587
NA,NA,30.331817,-97.860289
NA,NA,30.160586,-97.551682
NA,NA,30.306181,-97.796235
NA,NA,30.457684,-97.62831
NA,NA,30.384916,-97.70668
NA,NA,30.141467,-97.550882
NA,NA,30.174237,-97.532067
NA,NA,30.007615,-97.81373
NA,NA,30.427474,-97.714439
NA,NA,30.378108,-97.923664
NA,NA,30.297006,-98.008117
NA,NA,30.274407,-97.650277
NA,NA,30.423354,-97.6311
NA,NA,30.359402,-97.640083
NA,NA,30.298028,-97.781166
NA,NA,30.413652,-97.560237
NA,NA,30.353304,-97.845191
NA,NA,30.286338,-97.88144
NA,NA,30.407212,-97.875299
NA,NA,30.213859,-97.519808
NA,NA,30.125881,-97.828018
NA,NA,30.428278,-97.736226
NA,NA,30.508555,-97.845493
NA,NA,30.153965,-97.845722
NA,NA,30.224307,-97.906519
NA,NA,30.259475,-97.57388
NA,NA,30.214178,-97.822972
NA,NA,30.241583,-97.681093
NA,NA,30.370553,-97.655277
NA,NA,30.387701,-97.961819
NA,NA,30.281417,-97.806653
NA,NA,30.170839,-97.769065
NA,NA,30.247864,-97.910625
NA,NA,30.464589,-97.95185
NA,NA,30.161419,-97.770169
NA,NA,30.526906,-97.7319
NA,NA,30.295792,-97.822034
NA,NA,30.53753,-97.844179
NA,NA,30.448059,-97.821862
NA,NA,30.211604,-97.515421
NA,NA,30.236587,-97.940995
NA,NA,30.530785,-97.64064
NA,NA,30.304413,-97.897033
NA,NA,30.439985,-97.763655
NA,NA,30.378888,-97.981138
NA,NA,30.245902,-97.869776
NA,NA,30.304267,-97.810906
NA,NA,30.141923,-97.828577
NA,NA,30.312511,-97.902945
NA,NA,30.258789,-97.732685
NA,NA,30.422953,-97.733434
NA,NA,30.359724,-97.786143
NA,NA,30.386698,-97.677368
NA,NA,30.320486,-97.671067
NA,NA,30.329245,-97.745503
NA,NA,30.43919,-97.762852
NA,NA,30.274522,-97.679748
NA,NA,30.125116,-97.808634
NA,NA,30.359179,-97.621881
NA,NA,30.470576,-97.822141
NA,NA,30.304516,-97.890308
NA,NA,30.198356,-97.510375
NA,NA,30.451701,-97.678847
NA,NA,30.260071,-97.887533
NA,NA,30.266055,-97.888838
NA,NA,30.249968,-97.773074
NA,NA,30.221966,-97.693151
NA,NA,30.228856,-97.582758
NA,NA,30.292648,-97.959917
NA,NA,30.377404,-97.796755
NA,NA,30.490476,-97.920575
NA,NA,30.3211,-97.980916
NA,NA,30.277053,-97.780161
NA,NA,30.191088,-97.732396
NA,NA,30.186428,-97.892607
NA,NA,30.294798,-97.779434
NA,NA,30.412382,-97.633397
NA,NA,30.237649,-97.77905
NA,NA,30.391385,-97.695528
NA,NA,30.156641,-97.637482
NA,NA,30.472792,-97.67997
NA,NA,30.227628,-97.919046
NA,NA,30.26579,-97.699329
NA,NA,30.286784,-97.772112
NA,NA,30.379108,-97.706142
NA,NA,30.490073,-97.89392
NA,NA,30.233751,-97.469178
NA,NA,30.50912,-97.894949
NA,NA,30.272555,-97.472832
NA,NA,30.316952,-97.726408
NA,NA,30.190481,-97.819515
NA,NA,30.320335,-97.533674
NA,NA,30.183257,-97.857339
NA,NA,30.350367,-97.76988
NA,NA,30.422793,-97.805752
NA,NA,30.263897,-97.843017
NA,NA,30.197733,-97.80206
NA,NA,30.286517,-97.658644
NA,NA,30.277949,-97.823692
NA,NA,30.39949,-98.000193
NA,NA,30.208684,-97.886749
NA,NA,30.428567,-97.778239
NA,NA,30.297749,-97.711014
NA,NA,30.320165,-97.995493
NA,NA,30.205508,-97.768624
NA,NA,30.149489,-97.814424
NA,NA,30.33053,-97.796404
NA,NA,30.562619,-97.739684
NA,NA,30.095445,-97.629655
NA,NA,30.337693,-97.473064
NA,NA,30.371239,-97.782815
NA,NA,30.179198,-97.641908
NA,NA,30.249345,-97.775427
NA,NA,30.061852,-97.712563
NA,NA,30.137086,-97.662942
NA,NA,30.466847,-97.618981
NA,NA,30.191144,-97.731127
NA,NA,30.192672,-97.915983
NA,NA,30.237084,-97.698859
NA,NA,30.134246,-97.613027
NA,NA,30.104541,-97.717166
NA,NA,30.351046,-98.006894
NA,NA,30.140276,-97.840961
NA,NA,30.439402,-97.805348
NA,NA,30.175934,-97.829429
NA,NA,30.301253,-98.006765
NA,NA,30.442071,-97.828018
NA,NA,30.389525,-97.952792
NA,NA,30.339627,-97.509403
NA,NA,30.460854,-97.639124
NA,NA,30.196437,-97.798197
NA,NA,30.302311,-97.726084
NA,NA,30.077074,-97.603699
NA,NA,30.1546,-97.843604
NA,NA,30.493175,-97.853484
NA,NA,30.155076,-97.651213
NA,NA,30.441929,-97.818689
NA,NA,30.1533,-97.866493
NA,NA,30.306918,-97.773711
NA,NA,30.332213,-97.778467
NA,NA,30.111788,-97.912343
NA,NA,30.269403,-98.023742
NA,NA,30.360587,-97.543472
NA,NA,30.215309,-97.922822
NA,NA,30.347288,-97.619149
NA,NA,30.281637,-97.832064
NA,NA,30.117864,-97.743347
NA,NA,30.336082,-97.8137
NA,NA,30.289705,-97.6819
NA,NA,30.227412,-97.695935
NA,NA,30.218435,-97.91797
NA,NA,30.278122,-97.485259
NA,NA,30.434107,-97.909345
NA,NA,30.380633,-97.74349
NA,NA,30.274536,-97.857656
NA,NA,30.409801,-97.539201
NA,NA,30.321806,-97.49224
NA,NA,30.435358,-97.563461
NA,NA,30.330464,-97.926051
NA,NA,30.218618,-97.846522
NA,NA,30.238973,-97.935605
NA,NA,30.240406,-97.890196
NA,NA,30.122378,-97.813148
NA,NA,30.20488,-97.913983
NA,NA,30.334589,-97.709207
NA,NA,30.382292,-97.507278
NA,NA,30.428515,-97.718968
NA,NA,30.397672,-97.525637
NA,NA,30.348437,-97.468169
NA,NA,30.040927,-97.83556
NA,NA,30.327963,-97.700047
NA,NA,30.282046,-97.770955
NA,NA,30.069956,-97.64745
NA,NA,30.319003,-97.666039
NA,NA,30.413191,-97.960221
NA,NA,30.071576,-97.737006
NA,NA,30.195548,-97.875508
NA,NA,30.521583,-97.800042
NA,NA,30.337232,-97.956772
NA,NA,30.393271,-97.887694
NA,NA,30.174567,-97.843415
NA,NA,30.35317,-97.778263
NA,NA,30.335455,-97.464183
NA,NA,30.433043,-97.895654
NA,NA,30.282439,-97.880016
NA,NA,30.145646,-97.853047
NA,NA,30.266193,-97.472457
NA,NA,30.203645,-97.920246
NA,NA,30.493764,-97.736412
NA,NA,30.362137,-97.783574
NA,NA,30.419729,-97.622155
NA,NA,30.369507,-97.64993
NA,NA,30.232589,-97.766371
NA,NA,30.260524,-97.766872
NA,NA,30.309531,-97.676346
NA,NA,30.480314,-97.921861
NA,NA,30.17878,-97.8168
NA,NA,30.428026,-97.767875
NA,NA,30.181973,-97.642098
NA,NA,30.320806,-97.919162
NA,NA,30.150817,-97.8788
NA,NA,30.199943,-97.824229
NA,NA,30.36669,-97.687737
NA,NA,30.435971,-97.783129
NA,NA,30.401381,-97.923023
NA,NA,30.361962,-97.993369
NA,NA,30.382983,-97.710075
NA,NA,30.466157,-97.632058
NA,NA,30.304413,-97.512087
NA,NA,30.526976,-97.759036
NA,NA,30.336209,-97.776034
NA,NA,30.122801,-97.879964
NA,NA,30.265503,-97.841904
NA,NA,30.335263,-97.748255
NA,NA,30.3428,-97.5407
NA,NA,30.177617,-97.760072
NA,NA,30.503413,-97.621965
NA,NA,30.486112,-97.546577
NA,NA,30.331507,-97.994645
NA,NA,30.319014,-97.534964
NA,NA,30.28355,-97.843391
NA,NA,30.362933,-97.706914
NA,NA,30.497013,-97.744813
NA,NA,30.359709,-97.765843
NA,NA,30.195365,-97.748854
NA,NA,30.465342,-97.840899
NA,NA,30.413012,-97.940359
NA,NA,30.461501,-97.771103
NA,NA,30.38385,-97.929366
NA,NA,30.466847,-97.618981
NA,NA,30.409233,-97.684398
NA,NA,30.292801,-97.685892
NA,NA,30.128307,-97.830205
NA,NA,30.377119,-97.976902
NA,NA,30.239802,-97.587515
NA,NA,30.36238,-97.535487
NA,NA,30.356099,-97.725605
NA,NA,30.488168,-97.589848
NA,NA,30.298537,-97.789199
NA,NA,30.526581,-97.88588
NA,NA,30.213872,-97.520942
NA,NA,30.423659,-97.777588
NA,NA,30.35977,-97.786685
NA,NA,30.407424,-97.765221
NA,NA,30.162059,-97.7849
NA,NA,30.495969,-97.758711
NA,NA,30.382177,-97.954263
NA,NA,30.41237,-97.937744
NA,NA,30.339097,-97.862086
NA,NA,30.232153,-97.905878
NA,NA,30.411459,-97.539042
NA,NA,30.336208,-97.950806
NA,NA,30.376489,-97.754692
NA,NA,30.261119,-97.732246
NA,NA,30.355749,-97.845946
NA,NA,30.094675,-97.757636
NA,NA,30.192485,-97.730499
NA,NA,30.278159,-97.886193
NA,NA,30.19306,-97.931268
NA,NA,30.246999,-97.780182
NA,NA,30.446317,-97.75633
NA,NA,30.375099,-97.818479
NA,NA,30.388981,-97.971381
NA,NA,30.413731,-97.892338
NA,NA,30.311636,-97.78403
NA,NA,30.262424,-97.718619
NA,NA,30.3172,-97.921571
NA,NA,30.284005,-97.756744
NA,NA,30.191714,-97.937982
NA,NA,30.303036,-97.963931
NA,NA,30.33178,-97.956226
NA,NA,30.346781,-97.876095
NA,NA,30.437401,-97.872617
NA,NA,30.405798,-97.92409
NA,NA,30.077074,-97.646216
NA,NA,30.133298,-97.778891
NA,NA,30.311043,-97.685699
NA,NA,30.51953,-97.865583
NA,NA,30.32216,-97.985545
NA,NA,30.435956,-97.908421
NA,NA,30.320764,-97.683465
NA,NA,30.392544,-97.878541
NA,NA,30.351372,-97.609262
NA,NA,30.359852,-97.964806
NA,NA,30.245975,-97.742493
NA,NA,30.272926,-97.490035
NA,NA,30.229454,-97.747208
NA,NA,30.272919,-97.795536
NA,NA,30.368353,-97.923079
NA,NA,30.086792,-97.660096
NA,NA,30.214885,-97.844678
NA,NA,30.072464,-97.726821
NA,NA,30.26839,-97.461881
NA,NA,30.268663,-97.691626
NA,NA,30.242398,-97.850409
NA,NA,30.236173,-97.883033
NA,NA,30.498458,-97.792271
NA,NA,30.325777,-97.980474
NA,NA,30.157049,-97.618049
NA,NA,30.379233,-97.759102
NA,NA,30.507131,-97.756608
NA,NA,30.453634,-97.811283
NA,NA,30.306114,-97.838271
NA,NA,30.394792,-97.972624
NA,NA,30.450645,-97.762941
NA,NA,30.329315,-97.744548
NA,NA,30.117427,-97.71442
NA,NA,30.339195,-97.710404
NA,NA,30.259315,-97.881628
NA,NA,30.252206,-97.918492
NA,NA,30.14272,-97.878862
NA,NA,30.387628,-97.929294
NA,NA,30.182962,-97.86269
NA,NA,30.170661,-97.874322
NA,NA,30.443699,-97.747851
NA,NA,30.385445,-97.658314
NA,NA,30.366438,-97.678946
NA,NA,30.438024,-97.804098
NA,NA,30.203447,-97.845801
NA,NA,30.417942,-97.727402
NA,NA,30.315991,-97.719644
NA,NA,30.299353,-97.626743
NA,NA,30.283052,-97.887694
NA,NA,30.310968,-97.895808
NA,NA,30.202602,-97.81457
NA,NA,30.193538,-98.008072
NA,NA,30.33584,-97.957569
NA,NA,30.23209,-97.642477
NA,NA,30.411216,-97.980391
NA,NA,30.21657,-97.805317
NA,NA,30.327052,-97.75342
NA,NA,30.450275,-97.645797
NA,NA,30.439539,-97.60371
NA,NA,30.045619,-97.705657
NA,NA,30.325724,-97.733869
NA,NA,30.262284,-97.84479
NA,NA,30.430434,-97.767878
NA,NA,30.287211,-97.840443
NA,NA,30.37335,-97.743917
NA,NA,30.152016,-97.78539
NA,NA,30.252981,-97.771837
NA,NA,30.417301,-97.962212
NA,NA,30.279173,-97.868118
NA,NA,30.415981,-97.9333
NA,NA,30.197646,-97.809297
NA,NA,30.382045,-97.896777
NA,NA,30.425713,-97.699706
NA,NA,30.223734,-97.789256
NA,NA,30.304234,-97.639261
NA,NA,30.193814,-97.85743
NA,NA,30.447425,-97.620022
NA,NA,30.346533,-97.994238
NA,NA,30.371489,-97.975062
NA,NA,30.408386,-97.632163
NA,NA,30.442278,-97.630863
NA,NA,30.08289,-97.663545
NA,NA,30.354302,-97.986612
NA,NA,30.364934,-97.891723
NA,NA,30.316616,-97.704813
NA,NA,30.226975,-97.937956
NA,NA,30.417813,-97.768229
NA,NA,30.303598,-97.733682
NA,NA,30.175286,-97.860264
NA,NA,30.389494,-97.68129
NA,NA,30.319501,-97.675026
NA,NA,30.369398,-98.008052
NA,NA,30.338036,-97.777374
NA,NA,30.306553,-97.794896
NA,NA,30.327829,-97.751925
NA,NA,30.212345,-97.920008
NA,NA,30.231014,-97.935232
NA,NA,30.423361,-97.682973
NA,NA,30.367565,-97.985341
NA,NA,30.383711,-97.706116
NA,NA,30.299294,-97.709888
NA,NA,30.286171,-97.83291
NA,NA,30.432975,-97.742311
NA,NA,30.293977,-97.949008
NA,NA,30.279131,-97.454834
NA,NA,30.533435,-97.658324
NA,NA,30.40451,-97.770087
NA,NA,30.254775,-97.916863
NA,NA,30.413122,-97.539203
NA,NA,30.190133,-97.823037
NA,NA,30.288859,-97.717248
NA,NA,30.384756,-97.831415
NA,NA,30.222518,-97.952615
NA,NA,30.203108,-97.79676
NA,NA,30.464045,-97.651199
NA,NA,30.282618,-97.461826
NA,NA,30.434033,-97.783764
NA,NA,30.351628,-97.902758
NA,NA,30.321924,-97.524386
NA,NA,30.238526,-97.880658
NA,NA,30.055908,-97.725469
NA,NA,30.498758,-97.597955
NA,NA,30.114294,-97.869863
NA,NA,30.061985,-97.718323
NA,NA,30.221892,-97.784707
NA,NA,30.480264,-97.888154
NA,NA,30.499565,-97.591033
NA,NA,30.348226,-97.77104
NA,NA,30.222255,-97.886996
NA,NA,30.168471,-97.831346
NA,NA,30.060721,-97.73727
NA,NA,30.349084,-97.68007
NA,NA,30.288179,-97.451093
NA,NA,30.456431,-97.648998
NA,NA,30.233233,-97.518181
NA,NA,30.068824,-97.780572
NA,NA,30.358773,-97.547479
NA,NA,30.452476,-97.796585
NA,NA,30.310534,-97.901952
NA,NA,30.157484,-97.738926
NA,NA,30.103426,-97.862619
NA,NA,30.182598,-97.817005
NA,NA,30.29669,-97.479263
NA,NA,30.232827,-97.896338
NA,NA,30.389909,-97.679396
NA,NA,30.527018,-97.72918
NA,NA,30.30659,-97.693985
NA,NA,30.199882,-97.970584
NA,NA,30.224882,-97.877388
NA,NA,30.33095,-97.825415
NA,NA,30.231728,-97.767946
NA,NA,30.311016,-97.830009
NA,NA,30.39086,-97.805564
NA,NA,30.447856,-97.684044
NA,NA,30.327628,-97.780401
NA,NA,30.219017,-97.493339
NA,NA,30.249225,-97.752037
NA,NA,30.362009,-97.964872
NA,NA,30.316195,-97.794452
NA,NA,30.526395,-97.762987
NA,NA,30.340575,-97.779193
NA,NA,30.24108,-97.765122
NA,NA,30.215889,-97.778973
NA,NA,30.345949,-97.778319
NA,NA,30.293935,-97.749453
NA,NA,30.225116,-97.74058
NA,NA,30.344803,-97.673258
NA,NA,30.405902,-97.692614
NA,NA,30.210473,-97.848522
NA,NA,30.13638,-97.673328
NA,NA,30.375093,-97.975309
NA,NA,30.279991,-97.689533
NA,NA,30.257162,-97.908756
NA,NA,30.279795,-97.483981
NA,NA,30.239071,-97.768675
NA,NA,30.275474,-97.695978
NA,NA,30.275571,-97.835356
NA,NA,30.130198,-97.971684
NA,NA,30.176487,-97.857513
NA,NA,30.534745,-97.705004
NA,NA,30.170292,-97.833254
NA,NA,30.229733,-97.976836
NA,NA,30.345738,-97.692285
NA,NA,30.54636,-97.824746
NA,NA,30.458273,-97.581368
NA,NA,30.378588,-97.502837
NA,NA,30.374604,-97.809283
NA,NA,30.228441,-97.937149
NA,NA,30.36297,-97.851939
NA,NA,30.277691,-97.502734
NA,NA,30.453014,-97.552326
NA,NA,30.310631,-97.727396
NA,NA,30.278185,-97.766584
NA,NA,30.234591,-97.897307
NA,NA,30.32152,-97.8591
NA,NA,30.400973,-97.920642
NA,NA,30.35536,-97.676749
NA,NA,30.384554,-97.662447
NA,NA,30.338848,-97.731942
NA,NA,30.441913,-97.680328
NA,NA,30.347091,-97.758678
NA,NA,30.391009,-97.760074
NA,NA,30.310886,-97.691344
NA,NA,30.297447,-97.676649
NA,NA,30.305205,-97.773397
NA,NA,30.343027,-97.766676
NA,NA,30.255724,-97.769291
NA,NA,30.236143,-97.887278
NA,NA,30.372554,-97.815481
NA,NA,30.311517,-97.981389
NA,NA,30.392084,-97.921609
NA,NA,30.312177,-97.916554
NA,NA,30.229905,-97.867688
NA,NA,30.212471,-97.789799
NA,NA,30.223473,-97.699329
NA,NA,30.308551,-97.698795
NA,NA,30.466677,-97.623955
NA,NA,30.387402,-97.973782
NA,NA,30.46793,-97.563067
NA,NA,30.359169,-97.947098
NA,NA,30.293042,-97.946555
NA,NA,30.250681,-97.55468
NA,NA,30.355125,-97.957228
NA,NA,30.38208,-97.759319
NA,NA,30.285647,-97.762546
NA,NA,30.200912,-97.969229
NA,NA,30.439705,-97.639189
NA,NA,30.273348,-97.822022
NA,NA,30.250465,-97.90987
NA,NA,30.405381,-97.777719
NA,NA,30.521838,-97.730088
NA,NA,30.247615,-97.755876
NA,NA,30.133479,-97.575634
NA,NA,30.396312,-97.587883
NA,NA,30.219152,-97.892399
NA,NA,30.276657,-97.74865
NA,NA,30.178118,-97.828208
NA,NA,30.302591,-97.683874
NA,NA,30.391071,-97.896122
NA,NA,30.362057,-97.945799
NA,NA,30.457251,-97.921474
NA,NA,30.370547,-97.861236
NA,NA,30.465695,-97.633541
NA,NA,30.410147,-97.685116
NA,NA,30.375608,-97.915592
NA,NA,30.294944,-97.629638
NA,NA,30.241781,-97.779414
NA,NA,30.312753,-97.904035
NA,NA,30.531881,-97.739327
NA,NA,30.468038,-97.583222
NA,NA,30.135409,-97.579982
NA,NA,30.327412,-97.479341
NA,NA,30.334745,-97.482801
NA,NA,30.5222,-97.609592
NA,NA,30.433617,-97.624552
NA,NA,30.212209,-97.769354
NA,NA,30.054964,-97.68882
NA,NA,30.129627,-97.780886
NA,NA,30.488989,-97.606793
NA,NA,30.318975,-97.726385
NA,NA,30.294486,-97.701174
NA,NA,30.203052,-97.782494
NA,NA,30.190006,-97.747329
NA,NA,30.202316,-97.550821
NA,NA,30.215879,-97.519796
NA,NA,30.470505,-97.924887
NA,NA,30.317157,-97.670582
NA,NA,30.204001,-97.804559
NA,NA,30.196709,-97.803111
NA,NA,30.519385,-97.847218
NA,NA,30.203067,-97.844778
NA,NA,30.187249,-97.789379
NA,NA,30.248814,-97.762729
NA,NA,30.391353,-97.767887
NA,NA,30.040686,-97.816901
NA,NA,30.425612,-97.689139
NA,NA,30.375278,-97.648443
NA,NA,30.497883,-97.651762
NA,NA,30.118114,-97.9091
NA,NA,30.285266,-97.931029
NA,NA,30.370359,-97.895886
NA,NA,30.29676,-97.688546
NA,NA,30.498535,-97.794787
NA,NA,30.332393,-97.788986
NA,NA,30.381241,-97.811397
