house #,street,zipcode,lat,lon,neighborhood
5506,Salem Walk Drive,78745,30.209896,-97.7833871336281,South Manchaca
9405,Bell Mountain Drive,78730,30.380562,-97.831433,Long Canyon
2307,Kinney Road,78704,30.2456545,-97.7731757627896,Zilker
9500,Decker Lane,78724,30.321419,-97.610095,Daffan Gin Park
9310,Burleson Road,78719,30.167874,-97.679602,NA
4722,Palisade Drive,78731,30.340916,-97.7834450211612,Cat Mountain
6506,Auburnhill Street,78723,30.3138115,-97.6772363080357,University Hills
2300,Rosewood Avenue,78702,30.270682,-97.714198,Rosewood
11317,Cameron Road,78754,30.357749,-97.632432,Pioneer Crossing East
7828,Escala Drive,78735,30.269644,-97.8664079603175,NA
6,Lovegrass Lane,78745,30.2242479015692,-97.8212553026731,NA
5016,Bee Caves Road,78746,30.289745,-97.818734,Ledgeway
10385,Old Lockhart Highway,78747,30.135302,-97.750891,Perkins Valley
3105,Pleasant Run Place,78703,30.3091925,-97.7659352082664,Tarrytown
10115,South Mary Moore Searight Drive,78748,30.1728327640091,-97.8078230683205,Searight Village
3909,Warehouse Row,78704,30.2221295,-97.7568680124594,St. Edwards
7101,Malibu Cove,78730,30.342328,-97.818893799041,NA
10385,Old Lockhart Highway,78747,30.135302,-97.750891,Perkins Valley
5409,Vine Hill Drive,78744,30.173483,-97.748701,Nuckols Crossing
3500,Comsouth Drive,00787,30.210845,-97.7212192933124,McKinney
10592,Bilbrook Place,78748,30.158896,-97.810706714852,Westwood Heights
2009,Loop 1,78746,30.259497,-97.795116,Barton Hills
2815,Fruth Street,78705,30.2945955,-97.7417850318207,Central Austin
605,East 56th Street,78751,30.31862235,-97.7150680179258,Ridge Top
2419,Trail of the Madrones,78746,30.3162845644196,-97.7967899789336,Bee Cliffs
7013,Gentle Oak Drive,78749,30.229216,-97.8671331076923,Legend Oaks
11205,Real Quiet Drive,78748,30.14827,-97.811098032924,Stablewood at Slaughter Creek
9607,Brown Lane,78754,30.352186,-97.667812,Cameron Industrial
9101,Curlew Drive,78748,30.1861805,-97.8302844416996,Pheasant Run
8313,Nicola Trail,78745,30.194542,-97.828526,Cherry Creek
2102,North Oak Canyon Road,78746,30.313466,-97.7983057720588,Bee Cliffs
2108,Deleon Court,78733,30.341503,-97.8575140875,Austin Lake Hills
8624,Acuarela Court,78735,30.271344,-97.881218,NA
3208,South 5th Street,78704,30.2347985,-97.7692583823529,Galindo
8475,Capital of Texas Highway,78759,30.3856358872418,-97.7654895556469,North Cat Mountain
3716,Bronco Bend Loop,78742,30.197052,-97.694073536855,NA
7905,Hergotz Lane,78742,30.2405925044248,-97.665952300885,Johnston Terrace
3704,Harpers Ferry Lane,78749,30.208863,-97.8372098212121,West Branch
6107,Shadow Bend,78745,30.2008885,-97.7811768208841,Sweetbriar
3218,Clearview Drive,78703,30.296318,-97.7747159823197,The Doke
500,Double Fork Road,78746,30.293635,-97.80741,Ledgeway
1158,Lott Avenue,78721,30.274682,-97.6826239253731,MLK-183
